idx	op_type	name	inputs	outputs
400	Reshape	/text_encoder/attn_encoder/attn_layers.2/Reshape	['/text_encoder/attn_encoder/attn_layers.2/conv_q/Conv_output_0', '/text_encoder/attn_encoder/attn_layers.2/Concat_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Reshape_output_0']
401	Reshape	/text_encoder/attn_encoder/attn_layers.2/Reshape_1	['/text_encoder/attn_encoder/attn_layers.2/conv_k/Conv_output_0', '/text_encoder/attn_encoder/attn_layers.2/Concat_1_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Reshape_1_output_0']
402	Reshape	/text_encoder/attn_encoder/attn_layers.2/Reshape_2	['/text_encoder/attn_encoder/attn_layers.2/conv_v/Conv_output_0', '/text_encoder/attn_encoder/attn_layers.2/Concat_1_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Reshape_2_output_0']
403	Add	/text_encoder/attn_encoder/attn_layers.2/Add	['/text_encoder/attn_encoder/attn_layers.2/Clip_1_output_0', '/text_encoder/attn_encoder/attn_layers.2/Mul_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Add_output_0']
404	Unsqueeze	/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_8	['/text_encoder/attn_encoder/attn_layers.2/Clip_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_8_output_0']
405	Unsqueeze	/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_14	['/text_encoder/attn_encoder/attn_layers.2/Clip_1_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_14_output_0']
406	Transpose	/text_encoder/attn_encoder/attn_layers.2/Transpose	['/text_encoder/attn_encoder/attn_layers.2/Reshape_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Transpose_output_0']
407	Transpose	/text_encoder/attn_encoder/attn_layers.2/Transpose_1	['/text_encoder/attn_encoder/attn_layers.2/Reshape_2_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Transpose_1_output_0']
408	Sub	/text_encoder/attn_encoder/attn_layers.2/Sub_2	['/text_encoder/attn_encoder/attn_layers.2/Add_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_16_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Sub_2_output_0']
409	Concat	/text_encoder/attn_encoder/attn_layers.2/Concat_7	['/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_8_output_0', '/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_8_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Concat_7_output_0']
410	Div	/text_encoder/attn_encoder/attn_layers.2/Div	['/text_encoder/attn_encoder/attn_layers.2/Transpose_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Div_output_0']
411	Unsqueeze	/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_15	['/text_encoder/attn_encoder/attn_layers.2/Sub_2_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_15_output_0']
412	Reshape	/text_encoder/attn_encoder/attn_layers.2/Reshape_3	['/text_encoder/attn_encoder/attn_layers.2/Concat_7_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_35_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Reshape_3_output_0']
413	MatMul	/text_encoder/attn_encoder/attn_layers.2/MatMul	['/text_encoder/attn_encoder/attn_layers.2/Div_output_0', '/text_encoder/attn_encoder/attn_layers.2/Reshape_1_output_0']	['/text_encoder/attn_encoder/attn_layers.2/MatMul_output_0']
414	Slice	/text_encoder/attn_encoder/attn_layers.2/Slice	['/text_encoder/attn_encoder/attn_layers.2/Reshape_3_output_0', '/text_encoder/attn_encoder/Constant_1_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_38_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/text_encoder/attn_encoder/Constant_1_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Slice_output_0']
415	Transpose	/text_encoder/attn_encoder/attn_layers.2/Transpose_2	['/text_encoder/attn_encoder/attn_layers.2/Slice_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Transpose_2_output_0']
416	Reshape	/text_encoder/attn_encoder/attn_layers.2/Reshape_4	['/text_encoder/attn_encoder/attn_layers.2/Transpose_2_output_0', '/text_encoder/attn_encoder/Constant_1_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Cast_1_output_0']
417	Pad	/text_encoder/attn_encoder/attn_layers.2/Pad	['tts.ttl.text_encoder.attn_encoder.attn_layers.2.emb_rel_k', '/text_encoder/attn_encoder/attn_layers.2/Cast_1_output_0', '']	['/text_encoder/attn_encoder/attn_layers.2/Pad_output_0']
418	Pad	/text_encoder/attn_encoder/attn_layers.2/Pad_5	['tts.ttl.text_encoder.attn_encoder.attn_layers.2.emb_rel_v', '/text_encoder/attn_encoder/attn_layers.2/Cast_1_output_0', '']	['/text_encoder/attn_encoder/attn_layers.2/Pad_5_output_0']
419	Slice	/text_encoder/attn_encoder/attn_layers.2/Slice_1	['/text_encoder/attn_encoder/attn_layers.2/Pad_output_0', '/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_14_output_0', '/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_15_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_41_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_41_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Slice_1_output_0']
420	Slice	/text_encoder/attn_encoder/attn_layers.2/Slice_10	['/text_encoder/attn_encoder/attn_layers.2/Pad_5_output_0', '/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_14_output_0', '/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_15_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_41_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_41_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Slice_10_output_0']
421	Unsqueeze	/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_16	['/text_encoder/attn_encoder/attn_layers.2/Slice_1_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_16_output_0']
422	Unsqueeze	/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_41	['/text_encoder/attn_encoder/attn_layers.2/Slice_10_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_41_output_0']
423	Transpose	/text_encoder/attn_encoder/attn_layers.2/Transpose_3	['/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_16_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Transpose_3_output_0']
424	MatMul	/text_encoder/attn_encoder/attn_layers.2/MatMul_1	['/text_encoder/attn_encoder/attn_layers.2/Div_output_0', '/text_encoder/attn_encoder/attn_layers.2/Transpose_3_output_0']	['/text_encoder/attn_encoder/attn_layers.2/MatMul_1_output_0']
425	Shape	/text_encoder/attn_encoder/attn_layers.2/Shape_5	['/text_encoder/attn_encoder/attn_layers.2/MatMul_1_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Shape_5_output_0']
426	Pad	/text_encoder/attn_encoder/attn_layers.2/Pad_1	['/text_encoder/attn_encoder/attn_layers.2/MatMul_1_output_0', '/text_encoder/attn_encoder/attn_layers.0/Cast_2_output_0', '']	['/text_encoder/attn_encoder/attn_layers.2/Pad_1_output_0']
427	Gather	/text_encoder/attn_encoder/attn_layers.2/Gather_5	['/text_encoder/attn_encoder/attn_layers.2/Shape_5_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Gather_5_output_0']
428	Gather	/text_encoder/attn_encoder/attn_layers.2/Gather_6	['/text_encoder/attn_encoder/attn_layers.2/Shape_5_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_16_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Gather_6_output_0']
429	Gather	/text_encoder/attn_encoder/attn_layers.2/Gather_7	['/text_encoder/attn_encoder/attn_layers.2/Shape_5_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_2_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Gather_7_output_0']
430	Mul	/text_encoder/attn_encoder/attn_layers.2/Mul_1	['/text_encoder/attn_encoder/attn_layers.2/Gather_7_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_2_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Mul_1_output_0']
431	Unsqueeze	/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_17	['/text_encoder/attn_encoder/attn_layers.2/Gather_5_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_17_output_0']
432	Unsqueeze	/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_18	['/text_encoder/attn_encoder/attn_layers.2/Gather_6_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_18_output_0']
433	Sub	/text_encoder/attn_encoder/attn_layers.2/Sub_4	['/text_encoder/attn_encoder/attn_layers.2/Gather_7_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_16_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Sub_4_output_0']
434	Add	/text_encoder/attn_encoder/attn_layers.2/Add_1	['/text_encoder/attn_encoder/attn_layers.2/Gather_7_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_16_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Add_1_output_0']
435	Unsqueeze	/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_26	['/text_encoder/attn_encoder/attn_layers.2/Gather_7_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_26_output_0']
436	Mul	/text_encoder/attn_encoder/attn_layers.2/Mul_2	['/text_encoder/attn_encoder/attn_layers.2/Mul_1_output_0', '/text_encoder/attn_encoder/attn_layers.2/Gather_7_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Mul_2_output_0']
437	Unsqueeze	/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_21	['/text_encoder/attn_encoder/attn_layers.2/Sub_4_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_21_output_0']
438	Sub	/text_encoder/attn_encoder/attn_layers.2/Sub_6	['/text_encoder/attn_encoder/attn_layers.2/Mul_1_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_16_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Sub_6_output_0']
439	Unsqueeze	/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_24	['/text_encoder/attn_encoder/attn_layers.2/Add_1_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_24_output_0']
440	Unsqueeze	/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_19	['/text_encoder/attn_encoder/attn_layers.2/Mul_2_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_19_output_0']
441	Unsqueeze	/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_25	['/text_encoder/attn_encoder/attn_layers.2/Sub_6_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_25_output_0']
442	Concat	/text_encoder/attn_encoder/attn_layers.2/Concat_12	['/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_21_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Concat_12_output_0']
443	Concat	/text_encoder/attn_encoder/attn_layers.2/Concat_9	['/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_17_output_0', '/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_18_output_0', '/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_19_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Concat_9_output_0']
444	Concat	/text_encoder/attn_encoder/attn_layers.2/Concat_13	['/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_17_output_0', '/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_18_output_0', '/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_24_output_0', '/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_25_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Concat_13_output_0']
445	Reshape	/text_encoder/attn_encoder/attn_layers.2/Reshape_8	['/text_encoder/attn_encoder/attn_layers.2/Concat_12_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_35_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Reshape_8_output_0']
446	Reshape	/text_encoder/attn_encoder/attn_layers.2/Reshape_7	['/text_encoder/attn_encoder/attn_layers.2/Pad_1_output_0', '/text_encoder/attn_encoder/attn_layers.2/Concat_9_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Reshape_7_output_0']
447	Slice	/text_encoder/attn_encoder/attn_layers.2/Slice_3	['/text_encoder/attn_encoder/attn_layers.2/Reshape_8_output_0', '/text_encoder/attn_encoder/Constant_1_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_38_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/text_encoder/attn_encoder/Constant_1_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Slice_3_output_0']
448	Transpose	/text_encoder/attn_encoder/attn_layers.2/Transpose_5	['/text_encoder/attn_encoder/attn_layers.2/Slice_3_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Transpose_5_output_0']
449	Reshape	/text_encoder/attn_encoder/attn_layers.2/Reshape_9	['/text_encoder/attn_encoder/attn_layers.2/Transpose_5_output_0', '/text_encoder/attn_encoder/Constant_1_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Cast_4_output_0']
450	Pad	/text_encoder/attn_encoder/attn_layers.2/Pad_2	['/text_encoder/attn_encoder/attn_layers.2/Reshape_7_output_0', '/text_encoder/attn_encoder/attn_layers.2/Cast_4_output_0', '']	['/text_encoder/attn_encoder/attn_layers.2/Pad_2_output_0']
451	Reshape	/text_encoder/attn_encoder/attn_layers.2/Reshape_10	['/text_encoder/attn_encoder/attn_layers.2/Pad_2_output_0', '/text_encoder/attn_encoder/attn_layers.2/Concat_13_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Reshape_10_output_0']
452	Slice	/text_encoder/attn_encoder/attn_layers.2/Slice_4	['/text_encoder/attn_encoder/attn_layers.2/Reshape_10_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_26_output_0', '/text_encoder/attn_encoder/Constant_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_41_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Slice_4_output_0']
453	Slice	/text_encoder/attn_encoder/attn_layers.2/Slice_5	['/text_encoder/attn_encoder/attn_layers.2/Slice_4_output_0', '/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_21_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_85_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_83_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_41_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Slice_5_output_0']
454	Add	/text_encoder/attn_encoder/attn_layers.2/Add_2	['/text_encoder/attn_encoder/attn_layers.2/MatMul_output_0', '/text_encoder/attn_encoder/attn_layers.2/Slice_5_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Add_2_output_0']
455	Where	/text_encoder/attn_encoder/attn_layers.2/Where	['/text_encoder/attn_encoder/attn_layers.3/Cast_5_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_88_output_0', '/text_encoder/attn_encoder/attn_layers.2/Add_2_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Where_output_0']
456	Softmax	/text_encoder/attn_encoder/attn_layers.2/Softmax	['/text_encoder/attn_encoder/attn_layers.2/Where_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Softmax_output_0']
457	MatMul	/text_encoder/attn_encoder/attn_layers.2/MatMul_2	['/text_encoder/attn_encoder/attn_layers.2/Softmax_output_0', '/text_encoder/attn_encoder/attn_layers.2/Transpose_1_output_0']	['/text_encoder/attn_encoder/attn_layers.2/MatMul_2_output_0']
458	Shape	/text_encoder/attn_encoder/attn_layers.2/Shape_9	['/text_encoder/attn_encoder/attn_layers.2/Softmax_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Shape_9_output_0']
459	Gather	/text_encoder/attn_encoder/attn_layers.2/Gather_9	['/text_encoder/attn_encoder/attn_layers.2/Shape_9_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Gather_9_output_0']
460	Gather	/text_encoder/attn_encoder/attn_layers.2/Gather_10	['/text_encoder/attn_encoder/attn_layers.2/Shape_9_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_16_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Gather_10_output_0']
461	Gather	/text_encoder/attn_encoder/attn_layers.2/Gather_11	['/text_encoder/attn_encoder/attn_layers.2/Shape_9_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_2_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Gather_11_output_0']
462	Sub	/text_encoder/attn_encoder/attn_layers.2/Sub_7	['/text_encoder/attn_encoder/attn_layers.2/Gather_11_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_16_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Sub_7_output_0']
463	Pow	/text_encoder/attn_encoder/attn_layers.2/Pow	['/text_encoder/attn_encoder/attn_layers.2/Gather_11_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_2_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Pow_output_0']
464	Unsqueeze	/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_30	['/text_encoder/attn_encoder/attn_layers.2/Gather_9_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_30_output_0']
465	Unsqueeze	/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_31	['/text_encoder/attn_encoder/attn_layers.2/Gather_10_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_31_output_0']
466	Unsqueeze	/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_34	['/text_encoder/attn_encoder/attn_layers.2/Gather_11_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_34_output_0']
467	Mul	/text_encoder/attn_encoder/attn_layers.2/Mul_4	['/text_encoder/attn_encoder/attn_layers.2/Gather_11_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_2_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Mul_4_output_0']
468	Unsqueeze	/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_29	['/text_encoder/attn_encoder/attn_layers.2/Sub_7_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_29_output_0']
469	Mul	/text_encoder/attn_encoder/attn_layers.2/Mul_3	['/text_encoder/attn_encoder/attn_layers.2/Gather_11_output_0', '/text_encoder/attn_encoder/attn_layers.2/Sub_7_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Mul_3_output_0']
470	Unsqueeze	/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_38	['/text_encoder/attn_encoder/attn_layers.2/Mul_4_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_38_output_0']
471	Concat	/text_encoder/attn_encoder/attn_layers.2/Concat_20	['/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_34_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Concat_20_output_0']
472	Add	/text_encoder/attn_encoder/attn_layers.2/Add_3	['/text_encoder/attn_encoder/attn_layers.2/Pow_output_0', '/text_encoder/attn_encoder/attn_layers.2/Mul_3_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Add_3_output_0']
473	Concat	/text_encoder/attn_encoder/attn_layers.2/Concat_21	['/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_30_output_0', '/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_31_output_0', '/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_34_output_0', '/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_38_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Concat_21_output_0']
474	Reshape	/text_encoder/attn_encoder/attn_layers.2/Reshape_14	['/text_encoder/attn_encoder/attn_layers.2/Concat_20_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_35_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Reshape_14_output_0']
475	Concat	/text_encoder/attn_encoder/attn_layers.2/Concat_16	['/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_29_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Concat_16_output_0']
476	Unsqueeze	/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_32	['/text_encoder/attn_encoder/attn_layers.2/Add_3_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_32_output_0']
477	Reshape	/text_encoder/attn_encoder/attn_layers.2/Reshape_11	['/text_encoder/attn_encoder/attn_layers.2/Concat_16_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_35_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Reshape_11_output_0']
478	Slice	/text_encoder/attn_encoder/attn_layers.2/Slice_7	['/text_encoder/attn_encoder/attn_layers.2/Reshape_14_output_0', '/text_encoder/attn_encoder/Constant_1_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_38_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/text_encoder/attn_encoder/Constant_1_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Slice_7_output_0']
479	Concat	/text_encoder/attn_encoder/attn_layers.2/Concat_17	['/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_30_output_0', '/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_31_output_0', '/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_32_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Concat_17_output_0']
480	Slice	/text_encoder/attn_encoder/attn_layers.2/Slice_6	['/text_encoder/attn_encoder/attn_layers.2/Reshape_11_output_0', '/text_encoder/attn_encoder/Constant_1_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_38_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/text_encoder/attn_encoder/Constant_1_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Slice_6_output_0']
481	Transpose	/text_encoder/attn_encoder/attn_layers.2/Transpose_7	['/text_encoder/attn_encoder/attn_layers.2/Slice_7_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Transpose_7_output_0']
482	Transpose	/text_encoder/attn_encoder/attn_layers.2/Transpose_6	['/text_encoder/attn_encoder/attn_layers.2/Slice_6_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Transpose_6_output_0']
483	Reshape	/text_encoder/attn_encoder/attn_layers.2/Reshape_15	['/text_encoder/attn_encoder/attn_layers.2/Transpose_7_output_0', '/text_encoder/attn_encoder/Constant_1_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Cast_9_output_0']
484	Reshape	/text_encoder/attn_encoder/attn_layers.2/Reshape_12	['/text_encoder/attn_encoder/attn_layers.2/Transpose_6_output_0', '/text_encoder/attn_encoder/Constant_1_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Cast_7_output_0']
485	Pad	/text_encoder/attn_encoder/attn_layers.2/Pad_3	['/text_encoder/attn_encoder/attn_layers.2/Softmax_output_0', '/text_encoder/attn_encoder/attn_layers.2/Cast_7_output_0', '']	['/text_encoder/attn_encoder/attn_layers.2/Pad_3_output_0']
486	Reshape	/text_encoder/attn_encoder/attn_layers.2/Reshape_13	['/text_encoder/attn_encoder/attn_layers.2/Pad_3_output_0', '/text_encoder/attn_encoder/attn_layers.2/Concat_17_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Reshape_13_output_0']
487	Pad	/text_encoder/attn_encoder/attn_layers.2/Pad_4	['/text_encoder/attn_encoder/attn_layers.2/Reshape_13_output_0', '/text_encoder/attn_encoder/attn_layers.2/Cast_9_output_0', '']	['/text_encoder/attn_encoder/attn_layers.2/Pad_4_output_0']
488	Reshape	/text_encoder/attn_encoder/attn_layers.2/Reshape_16	['/text_encoder/attn_encoder/attn_layers.2/Pad_4_output_0', '/text_encoder/attn_encoder/attn_layers.2/Concat_21_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Reshape_16_output_0']
489	Slice	/text_encoder/attn_encoder/attn_layers.2/Slice_8	['/text_encoder/attn_encoder/attn_layers.2/Reshape_16_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_41_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_85_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_83_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_41_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Slice_8_output_0']
490	MatMul	/text_encoder/attn_encoder/attn_layers.2/MatMul_3	['/text_encoder/attn_encoder/attn_layers.2/Slice_8_output_0', '/text_encoder/attn_encoder/attn_layers.2/Unsqueeze_41_output_0']	['/text_encoder/attn_encoder/attn_layers.2/MatMul_3_output_0']
491	Add	/text_encoder/attn_encoder/attn_layers.2/Add_4	['/text_encoder/attn_encoder/attn_layers.2/MatMul_2_output_0', '/text_encoder/attn_encoder/attn_layers.2/MatMul_3_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Add_4_output_0']
492	Transpose	/text_encoder/attn_encoder/attn_layers.2/Transpose_9	['/text_encoder/attn_encoder/attn_layers.2/Add_4_output_0']	['/text_encoder/attn_encoder/attn_layers.2/Transpose_9_output_0']
